Country,Indicator,Subject,Units,Frequency,Time,Quantity,Flag Codes
OMN,OILPROD,TOT,KTOE,A,1988,32190.929,
OMN,OILPROD,TOT,KTOE,A,1989,33208.88,
OMN,OILPROD,TOT,KTOE,A,1990,35529.36,
OMN,OILPROD,TOT,KTOE,A,1991,36722.75,
OMN,OILPROD,TOT,KTOE,A,1992,38469.996,
OMN,OILPROD,TOT,KTOE,A,1993,40438.579,
OMN,OILPROD,TOT,KTOE,A,1994,42163.385,
OMN,OILPROD,TOT,KTOE,A,1995,44464.485,
OMN,OILPROD,TOT,KTOE,A,1996,46112.791,
OMN,OILPROD,TOT,KTOE,A,1997,46822.705,
OMN,OILPROD,TOT,KTOE,A,1998,46638.087,
OMN,OILPROD,TOT,KTOE,A,1999,48405.732,
OMN,OILPROD,TOT,KTOE,A,2000,51219.888,
OMN,OILPROD,TOT,KTOE,A,2001,51131.149,
OMN,OILPROD,TOT,KTOE,A,2002,47995.695,
OMN,OILPROD,TOT,KTOE,A,2003,43833.11,
OMN,OILPROD,TOT,KTOE,A,2004,41825.767,
OMN,OILPROD,TOT,KTOE,A,2005,41444.291,
OMN,OILPROD,TOT,KTOE,A,2006,39451.227,
OMN,OILPROD,TOT,KTOE,A,2007,37985.5,
OMN,OILPROD,TOT,KTOE,A,2008,37860.041,
OMN,OILPROD,TOT,KTOE,A,2009,40498.759,
OMN,OILPROD,TOT,KTOE,A,2010,43080.357,
OMN,OILPROD,TOT,KTOE,A,2011,44104.428,
OMN,OILPROD,TOT,KTOE,A,2012,45967.952,
OMN,OILPROD,TOT,KTOE,A,2013,47070.563,
OMN,OILPROD,TOT,KTOE,A,2014,47152.163,
OMN,OILPROD,TOT,KTOE,A,2015,49102.386,
PAN,OILPROD,TOT,KTOE,A,1960,,L
PAN,OILPROD,TOT,KTOE,A,1961,,L
PAN,OILPROD,TOT,KTOE,A,1962,,L
PAN,OILPROD,TOT,KTOE,A,1963,,L
PAN,OILPROD,TOT,KTOE,A,1964,,L
PAN,OILPROD,TOT,KTOE,A,1965,,L
PAN,OILPROD,TOT,KTOE,A,1966,,L
PAN,OILPROD,TOT,KTOE,A,1967,,L
PAN,OILPROD,TOT,KTOE,A,1968,,L
PAN,OILPROD,TOT,KTOE,A,1969,,L
PAN,OILPROD,TOT,KTOE,A,1970,,L
PAN,OILPROD,TOT,KTOE,A,1971,0,
PAN,OILPROD,TOT,KTOE,A,1972,0,
PAN,OILPROD,TOT,KTOE,A,1973,0,
PAN,OILPROD,TOT,KTOE,A,1974,0,
PAN,OILPROD,TOT,KTOE,A,1975,0,
PAN,OILPROD,TOT,KTOE,A,1976,0,
PAN,OILPROD,TOT,KTOE,A,1977,0,
PAN,OILPROD,TOT,KTOE,A,1978,0,
PAN,OILPROD,TOT,KTOE,A,1979,0,
PAN,OILPROD,TOT,KTOE,A,1980,0,
PAN,OILPROD,TOT,KTOE,A,1981,0,
PAN,OILPROD,TOT,KTOE,A,1982,0,
PAN,OILPROD,TOT,KTOE,A,1983,0,
PAN,OILPROD,TOT,KTOE,A,1984,0,
PAN,OILPROD,TOT,KTOE,A,1985,0,
PAN,OILPROD,TOT,KTOE,A,1986,0,
PAN,OILPROD,TOT,KTOE,A,1987,0,
PAN,OILPROD,TOT,KTOE,A,1988,0,
PAN,OILPROD,TOT,KTOE,A,1989,0,
PAN,OILPROD,TOT,KTOE,A,1990,0,
PAN,OILPROD,TOT,KTOE,A,1991,0,
PAN,OILPROD,TOT,KTOE,A,1992,0,
PAN,OILPROD,TOT,KTOE,A,1993,0,
PAN,OILPROD,TOT,KTOE,A,1994,0,
PAN,OILPROD,TOT,KTOE,A,1995,0,
PAN,OILPROD,TOT,KTOE,A,1996,0,
PAN,OILPROD,TOT,KTOE,A,1997,0,
PAN,OILPROD,TOT,KTOE,A,1998,0,
PAN,OILPROD,TOT,KTOE,A,1999,0,
PAN,OILPROD,TOT,KTOE,A,2000,0,
PAN,OILPROD,TOT,KTOE,A,2001,0,
PAN,OILPROD,TOT,KTOE,A,2002,0,
PAN,OILPROD,TOT,KTOE,A,2003,0,
PAN,OILPROD,TOT,KTOE,A,2004,0,
PAN,OILPROD,TOT,KTOE,A,2005,0,
PAN,OILPROD,TOT,KTOE,A,2006,0,
PAN,OILPROD,TOT,KTOE,A,2007,0,
PAN,OILPROD,TOT,KTOE,A,2008,0,
PAN,OILPROD,TOT,KTOE,A,2009,0,
PAN,OILPROD,TOT,KTOE,A,2010,0,
PAN,OILPROD,TOT,KTOE,A,2011,0,
PAN,OILPROD,TOT,KTOE,A,2012,0,
PAN,OILPROD,TOT,KTOE,A,2013,0,
PAN,OILPROD,TOT,KTOE,A,2014,0,
PAN,OILPROD,TOT,KTOE,A,2015,0,
QAT,OILPROD,TOT,KTOE,A,1960,,L
QAT,OILPROD,TOT,KTOE,A,1961,,L
QAT,OILPROD,TOT,KTOE,A,1962,,L
QAT,OILPROD,TOT,KTOE,A,1963,,L
